NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Margarida Silva;Margarida_Silva@live.com;40315-540;Souza Avenida;884;Macapá;Minas Gerais;Ferramentas & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/711.jpg
Víctor Batista;Victor45@hotmail.com;56492-948;Júlio Marginal;858;Bauru;Ceará;Filmes, Mercearia & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/422.jpg
Bryan Pereira;Bryan.Pereira@live.com;22622-591;Fabrícia Alameda;691;Vitória;Rondônia;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/70.jpg
Lavínia Moreira;Lavinia74@gmail.com;60972-139;Maria Luiza Rua;239;Campina Grande;Espírito Santo;Jogos, Filmes & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/575.jpg
Ígor Nogueira;Igor.Nogueira25@gmail.com;07015-037;Murilo Travessa;673;Caucaia;Mato Grosso;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/114.jpg
Roberto Batista;Roberto.Batista97@bol.com.br;82103-808;Talita Avenida;393;Natal;Pará;Casa & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/890.jpg
Cauã Carvalho;Caua_Carvalho@bol.com.br;03142-948;Xavier Rodovia;946;Cascavel;Bahia;Jardim & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1225.jpg
Maria Clara Pereira;MariaClara.Pereira@gmail.com;57557-894;Barros Rua;99;São José do Rio Preto;Piauí;Roupas & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/874.jpg
Yango Batista;Yango.Batista5@bol.com.br;47410-800;Moraes Avenida;368;Ribeirão das Neves;Sergipe;Música, Filmes & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/931.jpg
Frederico Costa;Frederico.Costa@live.com;23633-727;Saraiva Avenida;786;Diadema;Distrito Federal;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1105.jpg
Alessandro Moreira;Alessandro14@yahoo.com;34661-727;Silva Travessa;111;Goiânia;Mato Grosso do Sul;Turismo, Automotivo & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/781.jpg
Benjamin Barros;Benjamin_Barros75@gmail.com;23307-304;Paulo Alameda;666;Curitiba;Minas Gerais;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/713.jpg
Benjamin Macedo;Benjamin.Macedo@gmail.com;13663-150;Melo Rua;908;Campinas;Rio de Janeiro;Crianças & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/668.jpg
João Melo;Joao51@live.com;50632-758;João Miguel Rodovia;212;Macapá;Rondônia;Bebê, Saúde & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/947.jpg
Alícia Braga;Alicia.Braga80@gmail.com;31080-341;Souza Rua;228;Belford Roxo;Mato Grosso do Sul;Industrial & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/806.jpg
Matheus Barros;Matheus_Barros31@gmail.com;60527-205;Silva Rodovia;669;Campos dos Goytacazes;Pernambuco;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/960.jpg
Víctor Costa;Victor.Costa39@gmail.com;88202-640;Murilo Rua;721;Rio Branco;Mato Grosso do Sul;Jogos & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1233.jpg
Feliciano Xavier;Feliciano_Xavier@hotmail.com;50314-045;Braga Travessa;781;Aparecida de Goiânia;Ceará;Esportes & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/383.jpg
Alice Xavier;Alice.Xavier@gmail.com;50628-619;Melo Avenida;133;João Pessoa;Rio Grande do Sul;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/464.jpg
Benjamin Reis;Benjamin5@yahoo.com;08992-528;Joana Rodovia;804;Praia Grande;Rio Grande do Sul;Beleza, Ferramentas & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/73.jpg
João Miguel Batista;JoaoMiguel61@gmail.com;60614-048;João Lucas Rua;836;Belford Roxo;Tocantins;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1094.jpg
Manuela Martins;Manuela.Martins99@bol.com.br;08450-272;Moreira Marginal;524;Porto Velho;Distrito Federal;Jóias, Jardim & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/766.jpg
Bernardo Barros;Bernardo39@gmail.com;32969-953;Yasmin Alameda;796;Uberlândia;Roraima;Brinquedos, Livros & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/911.jpg
Joana Batista;Joana_Batista@gmail.com;69740-382;Rafaela Marginal;457;Juiz de Fora;Amazonas;Eletrônicos & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/988.jpg
Danilo Nogueira;Danilo_Nogueira81@hotmail.com;74630-746;Martins Travessa;376;São José do Rio Preto;Piauí;Jóias, Turismo & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/617.jpg
Lucca Barros;Lucca_Barros@gmail.com;79286-837;Albuquerque Travessa;357;Juiz de Fora;Maranhão;Livros & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1245.jpg
Janaína Moreira;Janaina.Moreira@yahoo.com;34171-149;Reis Rua;394;Recife;Rio de Janeiro;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/477.jpg
Félix Albuquerque;Felix10@bol.com.br;96661-495;Benjamin Alameda;856;Curitiba;Ceará;Jóias & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/646.jpg
Maria Eduarda Martins;MariaEduarda10@bol.com.br;64047-183;Pablo Alameda;740;Contagem;Tocantins;Ferramentas, Saúde & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/648.jpg
Joaquim Macedo;Joaquim37@live.com;67632-336;Carvalho Marginal;762;Fortaleza;Pernambuco;Sapatos, Saúde & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/747.jpg
Elísio Pereira;Elisio.Pereira@gmail.com;29669-392;Saraiva Alameda;721;Campo Grande;Rio de Janeiro;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/7.jpg
Karla Silva;Karla64@hotmail.com;16363-518;Maitê Alameda;700;Montes Claros;Goiás;Brinquedos, Saúde & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/911.jpg
Yago Franco;Yago41@bol.com.br;90102-658;Lorena Travessa;291;Joinville;Goiás;Jóias, Jardim & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/479.jpg
Fabrícia Martins;Fabricia4@bol.com.br;88770-423;Albuquerque Avenida;859;Gravataí;Maranhão;Livros, Jogos & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1088.jpg
Eloá Pereira;Eloa67@live.com;25025-082;Bruna Avenida;983;Aracaju;Roraima;Automotivo, Bebê & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/729.jpg
Miguel Macedo;Miguel.Macedo16@yahoo.com;76084-897;Pereira Rua;617;Vitória;Tocantins;Saúde & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1148.jpg
Fábio Silva;Fabio.Silva66@hotmail.com;21341-527;Hélio Alameda;306;Campina Grande;Espírito Santo;Saúde & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/29.jpg
Dalila Franco;Dalila82@live.com;70758-156;Saraiva Rodovia;411;Cuiabá;Pará;Sapatos, Ferramentas & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/364.jpg
Nataniel Moreira;Nataniel_Moreira@gmail.com;35171-674;Morgana Marginal;199;Canoas;Pará;Sapatos, Roupas & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/401.jpg
Davi Pereira;Davi_Pereira@bol.com.br;61125-996;Isabelly Rodovia;766;Maceió;Bahia;Saúde, Automotivo & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/871.jpg
Carla Barros;Carla.Barros81@live.com;59845-250;Santos Alameda;745;Natal;Paraná;Brinquedos & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1009.jpg
Karla Xavier;Karla_Xavier76@hotmail.com;55865-465;Margarida Rua;109;Blumenau;Paraíba;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/903.jpg
Fabrício Silva;Fabricio.Silva77@yahoo.com;27418-771;Paulo Rua;586;Jundiaí;São Paulo;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/363.jpg
Rafaela Barros;Rafaela94@hotmail.com;16793-701;Macedo Alameda;48;Franca;Maranhão;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/868.jpg
Rebeca Batista;Rebeca.Batista@bol.com.br;18238-013;Nogueira Rua;455;Sumaré;Pará;Jogos, Sapatos & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/100.jpg
Emanuel Oliveira;Emanuel_Oliveira@live.com;65803-676;Carvalho Rodovia;283;Mogi das Cruzes;Amapá;Bebê, Roupas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/974.jpg
Miguel Silva;Miguel.Silva@bol.com.br;51379-660;Batista Rua;577;Campinas;Santa Catarina;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/196.jpg
Bryan Barros;Bryan_Barros84@bol.com.br;71115-987;Moreira Avenida;849;Contagem;Santa Catarina;Bebê, Filmes & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/991.jpg
Lavínia Oliveira;Lavinia.Oliveira56@yahoo.com;65118-028;Lavínia Rodovia;243;Petrópolis;Rio Grande do Sul;Bebê & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1150.jpg
Manuela Melo;Manuela_Melo@live.com;61387-258;Moraes Marginal;107;Palmas;Amazonas;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/113.jpg
Norberto Macedo;Norberto.Macedo22@yahoo.com;11010-256;Melo Alameda;140;Sorocaba;Rio de Janeiro;Jardim, Bebê & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/570.jpg
Mércia Barros;Mercia.Barros@live.com;44240-149;Cauã Rua;123;Juiz de Fora;Alagoas;Automotivo, Bebê & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/375.jpg
César Carvalho;Cesar_Carvalho@gmail.com;68407-601;Macedo Travessa;63;Mogi das Cruzes;Alagoas;Roupas & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/412.jpg
Paulo Franco;Paulo35@hotmail.com;75955-029;Davi Travessa;136;Porto Alegre;Acre;Mercearia, Computadores & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/999.jpg
Esther Melo;Esther_Melo@yahoo.com;81642-199;Batista Avenida;593;Paulista;Goiás;Mercearia & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/447.jpg
Lívia Reis;Livia20@hotmail.com;44204-554;Saraiva Rua;370;Vitória;Paraná;Sapatos & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/460.jpg
Esther Moraes;Esther11@yahoo.com;68756-448;Félix Avenida;71;Aparecida de Goiânia;Distrito Federal;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1102.jpg
Luiza Costa;Luiza.Costa15@gmail.com;19411-198;Júlio Rua;243;Taboão da Serra;Bahia;Roupas & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/881.jpg
Guilherme Pereira;Guilherme12@hotmail.com;90794-122;Luiza Marginal;863;Nova Iguaçu;Tocantins;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/684.jpg
Júlia Souza;Julia.Souza@gmail.com;90746-408;Macedo Rodovia;325;Itaquaquecetuba;Santa Catarina;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/591.jpg
Hélio Macedo;Helio.Macedo@yahoo.com;25305-726;Costa Travessa;999;Vitória da Conquista;Distrito Federal;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/951.jpg
Caio Albuquerque;Caio_Albuquerque10@yahoo.com;35844-152;Moraes Rua;99;Guarulhos;Ceará;Jardim & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1211.jpg
Anthony Pereira;Anthony.Pereira@yahoo.com;11441-799;Lorraine Rua;359;Mossoró;Rio de Janeiro;Crianças, Jogos & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/541.jpg
Ladislau Franco;Ladislau_Franco@gmail.com;59397-800;Saraiva Avenida;605;Feira de Santana;Amazonas;Eletrônicos, Casa & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1205.jpg
Maria Luiza Albuquerque;MariaLuiza_Albuquerque6@yahoo.com;64339-458;Gustavo Travessa;74;Suzano;Santa Catarina;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/702.jpg
Lucas Xavier;Lucas67@bol.com.br;11901-868;Moreira Travessa;411;Santarém;Amapá;Mercearia & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1117.jpg
Márcia Saraiva;Marcia.Saraiva7@live.com;34274-241;Carvalho Rua;385;Aracaju;Goiás;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/238.jpg
Arthur Carvalho;Arthur2@live.com;49593-782;Salvador Travessa;58;Macapá;Santa Catarina;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1116.jpg
Márcia Batista;Marcia_Batista@gmail.com;27687-307;Ladislau Rua;228;São João de Meriti;Paraná;Música, Computadores & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/717.jpg
Nataniel Silva;Nataniel.Silva@hotmail.com;61042-833;Silas Rodovia;611;João Pessoa;Bahia;Bebê & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/124.jpg
Joaquim Costa;Joaquim.Costa9@live.com;60263-399;Pietro Travessa;373;Itaquaquecetuba;Amazonas;Industrial & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/78.jpg
Ricardo Pereira;Ricardo62@yahoo.com;05801-189;Carvalho Rua;320;Praia Grande;Espírito Santo;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/532.jpg
Alícia Macedo;Alicia_Macedo@live.com;42113-427;Franco Marginal;591;Recife;Minas Gerais;Esportes, Beleza & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/824.jpg
Talita Moreira;Talita46@hotmail.com;32327-402;Alessandra Marginal;366;São Bernardo do Campo;Bahia;Computadores, Eletrônicos & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1219.jpg
Samuel Macedo;Samuel81@bol.com.br;35843-159;Davi Lucca Travessa;69;Sumaré;Acre;Roupas & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1086.jpg
Cecília Martins;Cecilia85@hotmail.com;52793-353;Lívia Rodovia;736;Caruaru;Rio de Janeiro;Esportes & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/4.jpg
Bryan Carvalho;Bryan_Carvalho60@bol.com.br;48048-630;Matheus Rodovia;937;Curitiba;Amazonas;Casa, Casa & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1042.jpg
Lorraine Braga;Lorraine.Braga@yahoo.com;41911-409;Morgana Alameda;758;Cascavel;Alagoas;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/531.jpg
Ana Júlia Macedo;AnaJulia.Macedo79@hotmail.com;32409-910;Souza Alameda;12;Santo André;Bahia;Automotivo, Crianças & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/503.jpg
Felipe Albuquerque;Felipe.Albuquerque@bol.com.br;15165-954;Natália Marginal;103;Anápolis;Rio Grande do Norte;Filmes & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1210.jpg
Maria Cecília Souza;MariaCecilia79@hotmail.com;15590-955;Rafael Rua;779;Taubaté;São Paulo;Turismo, Turismo & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/50.jpg
Raul Santos;Raul69@hotmail.com;99034-000;Martins Travessa;544;Piracicaba;Mato Grosso do Sul;Roupas, Bebê & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/768.jpg
Bryan Batista;Bryan.Batista@yahoo.com;21512-012;Roberta Travessa;623;Guarujá;Pernambuco;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/359.jpg
Nataniel Costa;Nataniel.Costa44@bol.com.br;24337-486;Marcelo Marginal;643;Natal;Bahia;Esportes & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/621.jpg
Liz Batista;Liz93@bol.com.br;60863-880;Moreira Alameda;632;Guarujá;Roraima;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/403.jpg
Alessandro Carvalho;Alessandro_Carvalho78@yahoo.com;63304-523;Macedo Travessa;608;Aparecida de Goiânia;Amazonas;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/590.jpg
Elisa Macedo;Elisa_Macedo24@gmail.com;10310-175;Moreira Rua;646;Campo Grande;Rio de Janeiro;Saúde, Ferramentas & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1166.jpg
Fabrícia Moreira;Fabricia.Moreira82@hotmail.com;44093-604;Enzo Marginal;164;São Bernardo do Campo;Pernambuco;Eletrônicos, Jogos & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/986.jpg
Carla Carvalho;Carla.Carvalho36@bol.com.br;13054-237;Isabella Avenida;276;Paulista;Rondônia;Sapatos, Beleza & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/936.jpg
Marcela Carvalho;Marcela46@gmail.com;74097-426;Alessandra Marginal;623;Porto Velho;Sergipe;Turismo & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/225.jpg
Samuel Reis;Samuel_Reis27@gmail.com;54884-062;Souza Rua;556;Niterói;Amapá;Eletrônicos, Brinquedos & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/604.jpg
Fabiano Oliveira;Fabiano_Oliveira@gmail.com;09537-729;Moraes Travessa;72;Campo Grande;Mato Grosso do Sul;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/567.jpg
Leonardo Macedo;Leonardo.Macedo@bol.com.br;21273-141;Martins Avenida;547;Rio de Janeiro;Mato Grosso;Casa, Livros & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/927.jpg
Ana Clara Saraiva;AnaClara60@live.com;84152-046;Pablo Travessa;873;Natal;Amapá;Bebê, Computadores & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/254.jpg
Raul Costa;Raul.Costa@yahoo.com;72175-870;Eduardo Rua;767;Teresina;Mato Grosso do Sul;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/57.jpg
Ígor Albuquerque;Igor.Albuquerque96@yahoo.com;92034-562;Lara Rodovia;655;Londrina;Rio de Janeiro;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/688.jpg
Fabiano Carvalho;Fabiano.Carvalho99@bol.com.br;21579-951;Marcela Avenida;750;Sumaré;Bahia;Sapatos & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/45.jpg
Emanuelly Costa;Emanuelly45@bol.com.br;89680-922;Caio Avenida;980;Campos dos Goytacazes;Amapá;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1213.jpg
João Santos;Joao.Santos72@live.com;28264-197;Pereira Rodovia;973;Rio de Janeiro;Acre;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/320.jpg
Benjamin Reis;Benjamin26@gmail.com;60754-708;Ígor Travessa;53;Curitiba;Amapá;Crianças & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1006.jpg
