NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Paulo Silva;Paulo.Silva82@hotmail.com;62312-316;Silva Rua;760;Maceió;Bahia;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/996.jpg
Júlio Carvalho;Julio27@gmail.com;33016-539;Macedo Travessa;602;Paulista;Amazonas;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1207.jpg
Marina Martins;Marina.Martins@hotmail.com;49511-916;Albuquerque Avenida;996;Ribeirão das Neves;Pará;Automotivo, Beleza & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/848.jpg
Marcelo Silva;Marcelo49@hotmail.com;98057-509;Fábio Rua;695;São Luís;Paraíba;Filmes, Eletrônicos & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/234.jpg
Felipe Carvalho;Felipe_Carvalho@live.com;88007-531;Reis Alameda;750;Itaquaquecetuba;Minas Gerais;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/273.jpg
Sara Carvalho;Sara_Carvalho@gmail.com;00118-768;Saraiva Rodovia;929;Bauru;Mato Grosso do Sul;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/450.jpg
Alessandro Martins;Alessandro.Martins@hotmail.com;93300-209;Costa Alameda;518;Contagem;Amazonas;Filmes, Filmes & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/9.jpg
Liz Santos;Liz59@bol.com.br;51496-261;Lara Travessa;11;Camaçari;Goiás;Eletrônicos & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/417.jpg
Esther Carvalho;Esther_Carvalho57@gmail.com;30056-471;Antonella Marginal;721;Rio Branco;Paraíba;Mercearia & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/921.jpg
Aline Moreira;Aline_Moreira46@hotmail.com;47643-241;Martins Rodovia;705;Rio Branco;Rio Grande do Norte;Jogos, Esportes & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/38.jpg
Lara Batista;Lara78@gmail.com;93744-601;Manuela Travessa;37;Recife;Sergipe;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/679.jpg
Gustavo Melo;Gustavo_Melo60@hotmail.com;11203-613;Barros Avenida;596;Mauá;Pará;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/481.jpg
Antônio Melo;Antonio0@live.com;53278-881;Heitor Marginal;847;Contagem;Maranhão;Computadores & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/865.jpg
Théo Pereira;Theo.Pereira17@live.com;90466-877;Batista Marginal;126;Porto Velho;Rio Grande do Sul;Industrial, Saúde & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/763.jpg
Murilo Saraiva;Murilo13@gmail.com;13340-591;Moraes Avenida;553;São João de Meriti;Mato Grosso do Sul;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/688.jpg
Maitê Martins;Maite98@hotmail.com;42383-165;Martins Alameda;233;Várzea Grande;Minas Gerais;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/344.jpg
Guilherme Barros;Guilherme_Barros45@gmail.com;64882-106;Moreira Avenida;475;São Luís;Paraíba;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/452.jpg
Yuri Moraes;Yuri_Moraes@hotmail.com;17257-028;Saraiva Travessa;514;Jundiaí;Roraima;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/800.jpg
Emanuelly Moraes;Emanuelly.Moraes96@live.com;97371-819;Júlia Avenida;23;Aparecida de Goiânia;Ceará;Saúde & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/850.jpg
Murilo Carvalho;Murilo.Carvalho59@bol.com.br;79848-156;Oliveira Rodovia;793;Aracaju;Paraíba;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/128.jpg
Maitê Oliveira;Maite71@yahoo.com;43104-769;Braga Marginal;472;São Luís;Alagoas;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/154.jpg
Janaína Santos;Janaina_Santos@gmail.com;23709-169;Gúbio Rodovia;96;Santarém;Sergipe;Automotivo & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/982.jpg
Marli Albuquerque;Marli_Albuquerque65@yahoo.com;08050-793;Nogueira Rodovia;397;Campinas;Rio Grande do Sul;Jardim & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/962.jpg
Isabel Silva;Isabel_Silva24@hotmail.com;77695-814;Antonella Avenida;787;Caxias do Sul;Goiás;Casa, Sapatos & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/559.jpg
Ígor Batista;Igor_Batista65@hotmail.com;24765-653;Costa Rodovia;441;São Bernardo do Campo;Pará;Jardim, Industrial & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/182.jpg
Pedro Oliveira;Pedro.Oliveira@hotmail.com;89329-723;Batista Alameda;382;Carapicuíba;São Paulo;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1071.jpg
Vitória Silva;Vitoria.Silva60@hotmail.com;48141-901;Costa Rodovia;826;Pelotas;Goiás;Turismo & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/655.jpg
Bryan Carvalho;Bryan39@hotmail.com;46084-892;Luiza Rua;364;Manaus;Amazonas;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/910.jpg
Alessandra Carvalho;Alessandra.Carvalho@gmail.com;27593-938;Franco Alameda;369;Maceió;Sergipe;Saúde, Música & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/189.jpg
Núbia Braga;Nubia_Braga@hotmail.com;68311-992;Carvalho Alameda;942;Blumenau;Sergipe;Bebê, Jóias & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1233.jpg
Daniel Braga;Daniel.Braga@gmail.com;24095-486;Larissa Rua;921;Santarém;Pernambuco;Sapatos, Livros & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/707.jpg
Morgana Melo;Morgana.Melo21@gmail.com;15150-513;Saraiva Rua;551;Blumenau;Paraíba;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/391.jpg
Eduardo Nogueira;Eduardo_Nogueira97@yahoo.com;10859-128;Alessandro Alameda;146;Ribeirão das Neves;Rondônia;Casa & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1162.jpg
Roberto Moreira;Roberto13@hotmail.com;43222-257;Pedro Henrique Rodovia;171;Ribeirão Preto;Acre;Casa, Industrial & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/300.jpg
Davi Braga;Davi.Braga@gmail.com;98487-020;Melo Rua;439;Pelotas;Bahia;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/532.jpg
Gabriel Reis;Gabriel23@yahoo.com;16872-469;Franco Alameda;592;Montes Claros;Alagoas;Roupas, Esportes & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/73.jpg
Isis Carvalho;Isis.Carvalho@yahoo.com;18134-509;Martins Travessa;248;Guarujá;Alagoas;Ferramentas & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/449.jpg
Marcelo Macedo;Marcelo_Macedo89@yahoo.com;90236-022;Carla Marginal;957;Montes Claros;Mato Grosso do Sul;Crianças, Música & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/550.jpg
Dalila Batista;Dalila24@gmail.com;94432-322;Roberta Rodovia;590;Santos;Rondônia;Sapatos & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/438.jpg
Joaquim Saraiva;Joaquim97@hotmail.com;17188-766;Joana Rua;575;São José dos Pinhais;Minas Gerais;Bebê, Filmes & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1139.jpg
Mércia Nogueira;Mercia_Nogueira14@yahoo.com;60898-928;Marina Rodovia;859;Suzano;Pará;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/633.jpg
Alice Franco;Alice_Franco@yahoo.com;94801-697;João Lucas Rodovia;998;Ribeirão das Neves;Pernambuco;Jogos, Industrial & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/297.jpg
Ana Luiza Moraes;AnaLuiza.Moraes@bol.com.br;31867-779;Carlos Alameda;211;Olinda;Mato Grosso do Sul;Turismo, Bebê & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/849.jpg
Antonella Moreira;Antonella_Moreira@bol.com.br;99010-838;Melo Avenida;255;São Bernardo do Campo;Paraíba;Jogos & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/269.jpg
Davi Lucca Silva;DaviLucca12@bol.com.br;38188-702;Rafael Rua;916;São José do Rio Preto;Rondônia;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/794.jpg
Heloísa Carvalho;Heloisa_Carvalho1@gmail.com;23298-232;Maria Júlia Rodovia;404;Aracaju;Mato Grosso do Sul;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/950.jpg
Carla Melo;Carla6@bol.com.br;55176-843;Melo Rua;139;Belo Horizonte;Bahia;Turismo, Livros & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/65.jpg
Maria Cecília Oliveira;MariaCecilia.Oliveira@bol.com.br;01478-136;Cauã Rua;627;Campina Grande;Santa Catarina;Automotivo & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/662.jpg
Norberto Batista;Norberto_Batista79@bol.com.br;09893-834;Moraes Marginal;825;Anápolis;Minas Gerais;Beleza & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/905.jpg
Hugo Santos;Hugo_Santos@gmail.com;49726-437;Lara Rua;598;Campos dos Goytacazes;Pará;Crianças & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/705.jpg
Maria Silva;Maria61@bol.com.br;93846-227;Dalila Rua;548;Piracicaba;Santa Catarina;Jardim & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1212.jpg
Rafaela Moreira;Rafaela.Moreira66@live.com;45525-563;Ana Luiza Avenida;926;Cuiabá;Rondônia;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/92.jpg
Emanuel Moreira;Emanuel_Moreira15@hotmail.com;38858-890;Roberto Avenida;604;Uberlândia;Piauí;Saúde & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1128.jpg
Bernardo Carvalho;Bernardo.Carvalho92@gmail.com;74070-287;Reis Avenida;108;Guarujá;Acre;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/985.jpg
Célia Pereira;Celia_Pereira64@gmail.com;60307-775;Pedro Avenida;470;Betim;Pernambuco;Bebê, Automotivo & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/663.jpg
Morgana Carvalho;Morgana87@hotmail.com;60238-064;Hélio Avenida;673;Caxias do Sul;Maranhão;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/844.jpg
Feliciano Martins;Feliciano_Martins32@live.com;05196-334;Elisa Rua;215;Juiz de Fora;Rondônia;Esportes, Esportes & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/692.jpg
Daniel Martins;Daniel43@bol.com.br;78468-664;Gustavo Marginal;219;Manaus;Minas Gerais;Sapatos, Crianças & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/495.jpg
Manuela Macedo;Manuela.Macedo@hotmail.com;93924-822;Carvalho Travessa;264;Camaçari;Alagoas;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/740.jpg
Vicente Albuquerque;Vicente.Albuquerque@hotmail.com;88755-058;Santos Travessa;378;Belo Horizonte;Espírito Santo;Casa, Casa & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1125.jpg
Samuel Santos;Samuel_Santos@live.com;17992-753;Isabella Rodovia;112;Vitória;Sergipe;Jardim, Crianças & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1144.jpg
Fabrícia Carvalho;Fabricia74@bol.com.br;00810-259;Gustavo Rua;164;Limeira;Minas Gerais;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/984.jpg
Maria Martins;Maria68@bol.com.br;34019-753;Gustavo Rodovia;642;Campina Grande;Goiás;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/391.jpg
Antonella Pereira;Antonella.Pereira42@live.com;49837-770;Nicolas Alameda;779;Serra;Sergipe;Filmes & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/802.jpg
João Miguel Carvalho;JoaoMiguel.Carvalho52@gmail.com;19837-098;Melo Rodovia;783;Ribeirão Preto;Mato Grosso;Eletrônicos, Beleza & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/761.jpg
Ana Júlia Moraes;AnaJulia_Moraes81@yahoo.com;86045-281;Franco Avenida;486;Franca;Alagoas;Roupas, Beleza & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/421.jpg
Maria Luiza Nogueira;MariaLuiza95@hotmail.com;05682-936;Helena Travessa;460;Manaus;Maranhão;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/249.jpg
Lavínia Macedo;Lavinia81@yahoo.com;69132-237;Beatriz Avenida;686;São Gonçalo;Ceará;Esportes, Beleza & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/82.jpg
Felícia Macedo;Felicia98@bol.com.br;53898-917;Santos Marginal;687;Cuiabá;Pará;Música, Jogos & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1194.jpg
Alícia Carvalho;Alicia_Carvalho@live.com;33357-076;Júlio Alameda;961;São Paulo;Rio Grande do Sul;Industrial & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/235.jpg
Heitor Santos;Heitor57@live.com;11241-444;Albuquerque Marginal;985;Campos dos Goytacazes;Maranhão;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/864.jpg
Laura Oliveira;Laura_Oliveira41@gmail.com;14259-427;Barros Marginal;517;Ponta Grossa;Tocantins;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1075.jpg
Deneval Batista;Deneval91@bol.com.br;12827-453;Benjamin Avenida;924;Aracaju;Amapá;Jóias, Bebê & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1084.jpg
Melissa Costa;Melissa84@yahoo.com;33134-474;Maria Júlia Rua;448;Taboão da Serra;Rondônia;Esportes & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/696.jpg
Valentina Silva;Valentina.Silva@yahoo.com;83518-806;Saraiva Alameda;934;Limeira;Minas Gerais;Saúde, Esportes & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/952.jpg
Danilo Albuquerque;Danilo23@yahoo.com;79159-190;Xavier Travessa;474;São José dos Campos;Rio Grande do Norte;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/216.jpg
Kléber Albuquerque;Kleber_Albuquerque@gmail.com;69624-709;Melo Marginal;885;Paulista;Paraná;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/427.jpg
Eduarda Carvalho;Eduarda27@live.com;41786-425;Macedo Travessa;151;Vitória;Rio Grande do Sul;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/83.jpg
Guilherme Melo;Guilherme_Melo@bol.com.br;36376-236;Alice Rua;870;Campinas;São Paulo;Crianças & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/683.jpg
Marina Albuquerque;Marina_Albuquerque@yahoo.com;20988-780;Santos Rodovia;47;Caucaia;Bahia;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/174.jpg
Théo Nogueira;Theo_Nogueira@bol.com.br;46811-437;Costa Alameda;253;Fortaleza;Paraíba;Livros & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/282.jpg
Maitê Souza;Maite_Souza67@yahoo.com;98550-158;Martins Rodovia;209;Guarujá;Paraná;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/610.jpg
Henrique Carvalho;Henrique.Carvalho27@bol.com.br;62943-600;Elísio Marginal;538;Vitória da Conquista;Roraima;Beleza, Beleza & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/688.jpg
Valentina Souza;Valentina_Souza@gmail.com;44946-698;Janaína Alameda;770;Olinda;Sergipe;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/887.jpg
Davi Franco;Davi.Franco52@gmail.com;37086-154;Barros Rua;403;Santo André;Amapá;Automotivo, Brinquedos & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/383.jpg
Antônio Costa;Antonio93@bol.com.br;25652-262;Isabella Travessa;995;Praia Grande;Pernambuco;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/810.jpg
Morgana Moreira;Morgana_Moreira6@yahoo.com;37085-714;Miguel Avenida;946;Canoas;Ceará;Filmes, Crianças & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/417.jpg
Laura Franco;Laura90@gmail.com;93662-479;Reis Travessa;47;Ponta Grossa;Distrito Federal;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/143.jpg
Maria Helena Moreira;MariaHelena_Moreira21@hotmail.com;12115-560;Souza Alameda;701;Várzea Grande;Rio Grande do Sul;Ferramentas, Crianças & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/840.jpg
Sirineu Carvalho;Sirineu_Carvalho25@gmail.com;24842-506;Alice Travessa;765;São Paulo;Rio de Janeiro;Automotivo, Esportes & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1219.jpg
Lorena Batista;Lorena_Batista@live.com;43010-459;Melo Avenida;386;São Bernardo do Campo;Bahia;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/627.jpg
Vicente Souza;Vicente47@bol.com.br;92349-323;Beatriz Travessa;38;São José dos Pinhais;Acre;Jóias & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/383.jpg
Yago Silva;Yago90@bol.com.br;24870-989;Albuquerque Travessa;703;Manaus;Sergipe;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/413.jpg
Elísio Barros;Elisio_Barros1@hotmail.com;48468-928;Breno Alameda;222;Cascavel;Roraima;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/210.jpg
Elisa Silva;Elisa3@hotmail.com;75581-231;Barros Marginal;472;Cariacica;Mato Grosso;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/795.jpg
Lorenzo Batista;Lorenzo_Batista9@hotmail.com;28270-977;Pereira Travessa;705;Taubaté;Mato Grosso do Sul;Ferramentas & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/727.jpg
Heitor Batista;Heitor65@hotmail.com;37138-181;Fabrícia Avenida;365;Piracicaba;Bahia;Filmes & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/394.jpg
Lara Reis;Lara83@bol.com.br;29869-540;Félix Avenida;432;Petrolina;Rio Grande do Sul;Esportes, Brinquedos & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/645.jpg
Elisa Oliveira;Elisa.Oliveira@gmail.com;83036-574;Valentina Travessa;471;Recife;Rio Grande do Norte;Sapatos & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/837.jpg
Marcos Moreira;Marcos_Moreira@hotmail.com;44452-902;Carvalho Marginal;440;Santa Maria;Paraná;Computadores, Roupas & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/79.jpg
